latitude,longitude,name
50.859442,43.6817,SINT-MARIA
50.876937,44.00669,VREDE
50.812195,44.28503,HERRMANN-DEBROUX
50.86008,43.71124,ROBIANO
50.901712,44.08686,RECHTEROEVER
50.812243,44.29236,HERRMANN-DEBROUX
50.860305,43.71337,ROBIANO
50.889409,43.97078,SPOORWEG
50.852347,43.47749,SINT-KATELIJNE
50.814339,43.48376,VANDERKINDERE
50.812101,43.18835,VORSTCENTRUM
50.8519,43.48012,SINT-KATELIJNE
50.813378,43.48149,VANDERKINDERE
50.796823,43.29475,WAGEN
50.854968,43.40056,GRAAFVANVLAAND.
50.825964,43.54644,JANSON
50.79593,43.20966,KRUISPUNTSTALLE
50.857096,43.32019,ZWARTEVIJVERS
50.853704,43.65987,KRUIDTUIN
50.796742,43.2905,WAGEN
50.840813,43.66354,TROON
50.799589,43.76795,MONTANA
50.796318,43.23759,EGIDEVANOPHEM
50.841001,43.66499,TROON
50.84593,43.57791,CENTRAALSTATION
50.903499,44.12256,AQUIRIS
50.836273,43.38161,ZUIDSTATION
50.848802,44.01668,DIAMANT
50.853893,43.16207,MENNEKENS
50.845157,43.24325,DELACROIX
50.849117,44.01611,DIAMANT
50.851744,43.16905,JOSEPHBAECK
50.844982,43.24744,DELACROIX
50.873132,43.76993,PRINS.ELISABETH
50.861275,43.67545,LEFRANCQ
50.849014,43.2149,WESTSTATION
50.843551,43.78072,MAALBEEK
50.849255,43.89456,ARDENSEJAGERS
50.848922,43.21442,WESTSTATION
50.813187,44.22657,DEMEY
50.853903,43.83962,CLAYS
50.85399,43.65557,KRUIDTUIN
50.81262,44.23124,DEMEY
50.85385,43.73155,BOSSUET
50.855412,43.58416,ROGIER
50.84135,44.65339,STOKKEL
50.854551,43.68894,DWARSSTRAAT
50.857321,43.51197,IJZER
50.842824,44.24807,TOMBERG
50.8615,43.67559,LEFRANCQ
50.860406,43.39753,RIBAUCOURT
50.829745,43.00692,VEEWEIDE
50.824474,43.46856,LOMBARDIJE
50.825167,42.97643,BIZET
50.899681,43.48488,ESPLANADE
50.830132,43.37425,BETHLEHEM
50.829611,43.00732,VEEWEIDE
50.878981,43.38516,JETSEHAARD
50.827628,43.6729,DAUTZENBERG
50.839462,43.12081,AUMALE
50.879241,43.34722,KERKH.VANJETTE
50.828128,43.41869,WILLEMTELL
50.839675,43.12518,AUMALE
50.857741,43.48783,IJZER
50.868871,43.62104,MASUI
50.85685,43.25246,OSSEGEM
50.848003,43.38123,ARTSETMETIERS
50.830431,43.89192,DEJACHT
50.86312,43.30479,SIMONIS
50.847602,43.37914,ARTSETMETIERS
50.828028,43.75196,GIST
50.889549,43.37629,HOUBA-BRUGMANN
50.845082,43.38906,ANDERLECHTSEPOORT
50.824363,43.50784,MORIS
50.8896,43.37736,HOUBA-BRUGMANN
50.844281,43.39209,ANDERLECHTSEPOORT
50.828712,43.40733,WILLEMTELL
50.897198,43.35515,HEIZEL
50.838915,43.37476,BARA
50.883144,43.41753,PRINSLEOPOLD
50.896371,43.28009,KONINGBOUDEWIJN
50.853179,43.31389,ZEEPZIEDERIJ
50.876999,43.54656,PRINS.CLEMENTINA
50.896415,43.38161,HEIZEL
50.856013,43.38104,GRAAFVANVLAAND.
50.876997,43.54658,PRINS.CLEMENTINA
50.852574,43.69306,QUETELET
50.867911,43.26561,BROUSTIN
50.867047,43.63752,THOMAS
50.83677,44.98038,MARMOT
50.839317,43.2954,RAAD
50.867119,43.63786,THOMAS
50.853183,43.86873,DAILLY
50.836115,43.14685,DOVER
50.852119,43.87783,BRABANCONNE
50.870901,44.18774,JULESBORDET
50.868138,43.2648,BROUSTIN
50.851759,43.87243,BRABANCONNE
50.822709,44.9949,BRUSSELSESTEENWEG
50.871282,43.24371,SPIEGEL
50.861404,43.68416,LEFRANCQ
50.829875,45.1342,TERVURENSTATION
50.880128,43.30471,STATIONJETTE
50.859495,43.77218,WIJNHEUVELEN
50.853434,45.00712,VIERHUISKENS
50.794483,43.62255,STATIONSINT-JOB
50.857715,43.83779,WELDOENERS
50.921031,44.06413,MINNEMOLEN
50.794411,43.61518,STATIONSINT-JOB
50.817656,43.4616,BERKENDAAL
50.921057,44.093,MINNEMOLEN
50.864251,43.73511,ST-SERVAASKERK
50.861626,43.67787,LEFRANCQ
50.91417,43.97798,VTM
50.87104,43.75144,VERBOEKHOVEN
50.864062,43.73326,ST-SERVAASKERK
50.781484,42.89118,KAPELRUISBROEK
50.871918,43.84991,SCHAARBEEK.HAARD
50.846991,43.62448,PARK
50.774008,42.81333,BEKA
50.868602,43.74847,EENENS
50.841354,43.58146,KONING
50.779512,42.86327,VOETBALCLUB
50.81337,43.48516,VANDERKINDERE
50.840141,43.56386,KLEINEZAVEL
50.781303,42.88971,KAPELRUISBROEK
50.811302,43.58451,CAVELL
50.837012,43.53406,POELAERT
50.790337,42.99527,KERKRUISBROEK
50.849518,45.05344,HIPPODROOM
50.843979,43.60943,PALEIZEN
50.902953,44.27396,KASTEELBEAULIEU
50.83908,43.22086,ALBERTI
50.846613,43.62363,PARK
50.907328,44.32775,RAEDEMAEKERS
50.816119,43.77723,TERKAMEREN-STER
50.846685,43.62363,PARK
50.910192,44.3922,PARKSTRAAT
50.860979,43.70727,ROBIANO
50.835888,43.55039,LOUIZA
50.911397,44.3972,KONINGINFABIOLA
50.840349,43.40046,LEMONNIER
50.868611,43.74847,EENENS
50.923537,44.30963,VILVOORDESTATION
50.81497,43.6756,BASCULE
50.819959,43.59159,LEPOUTRE
50.912118,44.18122,BICOQUE
50.849821,43.52486,DEBROUCKERE
50.858048,43.6817,SINT-MARIA
50.9121,44.18563,BICOQUE
50.845628,43.62431,PARK
50.860089,43.71153,ROBIANO
50.924533,44.31944,VILVOORDESTATION
50.839364,43.98281,MERODE
50.860394,43.7138,ROBIANO
50.926173,44.26756,HELDENPLEIN
50.837822,44.07364,MONTGOMERY
50.860979,43.70727,ROBIANO
50.856491,44.50316,LENNEKEMARE
50.844316,44.25819,TOMBERG
50.813198,43.4856,VANDERKINDERE
50.811985,43.53655,CHURCHILL
50.844833,44.26369,TOMBERG
50.812915,43.4744,VANDERKINDERE
50.812075,43.5374,CHURCHILL
50.84753,44.35656,ROODEBEEK
50.825541,43.55141,JANSON
50.848279,43.23813,REMISEMOLENBEEKTRAM
50.833128,44.01864,THIEFFRY
50.825784,43.54601,JANSON
50.828814,43.17248,REMISEKLEINEILAND
50.818685,44.04406,DELTA
50.826009,43.54786,JANSON
50.865231,43.73923,REMISESCHAARBEEK
50.857125,43.33143,ZWARTEVIJVERS
50.826144,43.54828,JANSON
50.830699,43.33,REMISEKONINGSLAAN
50.838034,43.61263,NAAMSEPOORT
50.840537,43.66324,TROON
50.81637,42.62953,STELPLAATSERASMUS
50.838185,43.61699,NAAMSEPOORT
50.853536,43.66082,KRUIDTUIN
50.816285,44.05107,REMISEDELTA
50.835074,43.54268,LOUIZA
50.853104,43.66154,KRUIDTUIN
50.833309,43.49219,MUNTHOF
50.853365,43.65756,KRUIDTUIN
50.833713,43.43513,HALLEPOORT
50.845966,43.58089,CENTRAALSTATION
50.84544,43.68744,KUNST-WET
50.845858,43.57294,CENTRAALSTATION
50.845585,43.68867,KUNST-WET
50.849465,44.02304,DIAMANT
50.854102,43.65272,KRUIDTUIN
50.873267,43.77632,PRINS.ELISABETH
50.860515,43.39486,RIBAUCOURT
50.873141,43.76964,PRINS.ELISABETH
50.863138,43.30743,ELISABETH
50.873006,43.76723,PRINS.ELISABETH
50.816451,42.90203,COOVI
50.873051,43.76794,PRINS.ELISABETH
50.821263,42.94043,HETRAD
50.839301,43.99631,MERODE
50.824934,42.97078,BIZET
50.832945,44.01798,THIEFFRY
50.843785,43.18032,JACQUESBREL
50.841081,44.65325,STOKKEL
50.848584,43.20673,WESTSTATION
50.842932,44.25034,TOMBERG
50.848979,43.21096,WESTSTATION
50.89684,43.29706,KONINGBOUDEWIJN
50.848999,43.20948,WESTSTATION
50.899576,43.48519,ESPLANADE
50.853111,43.22763,BEEKKANT
50.879151,43.35063,KERKH.VANJETTE
50.863646,43.30849,SIMONIS
50.879035,43.38118,JETSEHAARD
50.868474,43.36964,BELGICA
50.840381,43.40599,LEMONNIER
50.879152,43.47993,BOCKSTAEL
50.847997,43.3778,ARTSETMETIERS
50.854136,43.69269,DWARSSTRAAT
50.849969,43.34679,DRIEHOEK
50.889855,43.28816,STIENON
50.850009,43.34997,DRIEHOEK
50.896804,43.37345,HEIZEL
50.840048,43.40684,LEMONNIER
50.855235,43.6898,DWARSSTRAAT
50.855455,43.35193,PAAL
50.876241,43.17873,EEUWFEESTSQUARE
50.854151,43.35549,PAAL
50.786641,43.52049,BEGR.VANUKKEL
50.82879,42.92616,VANBEETHOVEN
50.817458,44.83042,RAVENSTEIN
50.828664,42.9236,VANBEETHOVEN
50.822601,44.99049,BRUSSELSESTEENWEG
50.880228,43.30089,STATIONJETTE
50.898149,44.81761,BRUSSELSAIRPORT
50.830798,42.97538,YSAYE
50.919385,44.08232,ENNEPETAL
50.839137,43.29824,RAAD
50.789905,42.9845,KERKRUISBROEK
50.839137,43.29838,RAAD
50.774125,42.8139,BEKA
50.794465,43.6227,STATIONSINT-JOB
50.767019,42.74953,STATIONLOT
50.794411,43.61518,STATIONSINT-JOB
50.921767,44.28813,BLOKKEN
50.876904,44.00864,VREDE
50.907677,44.14105,DIEGEMSTRAAT
50.871648,43.84366,SCHAARBEEK.HAARD
50.907073,44.14178,DIEGEMSTRAAT
50.811608,43.57032,CAVELL
50.915595,44.21979,VIERFONTEINEN
50.812166,43.52981,CHURCHILL
50.925957,44.27069,HELDENPLEIN
50.813126,43.48504,VANDERKINDERE
50.854452,44.47756,HOFTERMUSSCHEN
50.811635,43.55088,CHURCHILL
50.838666,43.37293,ARGONNE
50.870052,43.81494,WAELHEM
50.796526,43.48173,DIEWEG
50.816611,42.81609,EDDYMERCKX
50.885107,44.1319,REMISEHARENTRAM
50.81636,42.82202,EDDYMERCKX
50.798578,43.14329,REMISEMARCONI
50.839787,43.12758,AUMALE
50.883723,44.12749,REMISEHAREN
50.870505,43.76234,VERBOEKHOVEN
50.848313,43.2195,REMISEMOLENBEEK
50.858974,43.69732,SINT-MARIA
50.870156,43.82109,WAELHEM
50.845476,43.69121,KUNST-WET
50.84379,43.77084,MAALBEEK
50.843654,43.77588,MAALBEEK
50.839534,43.97696,MERODE
50.837806,44.07955,MONTGOMERY
50.840366,44.13792,JOSEPH.-CHARLOTTE
50.840527,44.14051,JOSEPH.-CHARLOTTE
50.842594,44.18967,GRIBAUMONT
50.847552,44.36102,ROODEBEEK
50.847387,44.46705,VANDERVELDE
50.84988,44.53149,ALMA
50.848796,44.58719,KRAAINEM
50.83369,44.01677,THIEFFRY
50.827929,44.03859,PETILLON
50.818202,44.04056,DELTA
50.815128,44.09347,BEAULIEU
50.813545,44.21005,DEMEY
50.854705,43.40542,GRAAFVANVLAAND.
50.835176,43.54622,LOUIZA
50.833236,43.48603,MUNTHOF
50.833944,43.43071,HALLEPOORT
50.836258,43.3847,ZUIDSTATION
50.84082,43.31202,CLEMENCEAU
50.84069,43.31467,CLEMENCEAU
50.849728,43.69174,MADOU
50.84993,43.69164,MADOU
50.85556,43.58317,ROGIER
50.857225,43.51502,IJZER
50.862878,43.31367,ELISABETH
50.815223,42.66114,ERASMUS
50.815237,42.67327,ERASMUS
50.816767,42.80609,EDDYMERCKX
50.816504,42.81547,EDDYMERCKX
50.816162,42.89054,COOVI
50.82092,42.93693,HETRAD
50.829391,43.00578,VEEWEIDE
50.834649,43.05052,SINT-GUIDO
50.834929,43.05315,SINT-GUIDO
50.84399,43.18169,JACQUESBREL
50.853386,43.22974,BEEKKANT
50.853428,43.22773,BEEKKANT
50.85335,43.23113,BEEKKANT
50.857115,43.25218,OSSEGEM
50.868525,43.3685,BELGICA
50.873666,43.43031,PANNENHUIS
50.873614,43.43137,PANNENHUIS
50.879149,43.47845,BOCKSTAEL
50.885587,43.42629,STUYVENBERGH
50.88564,43.42738,STUYVENBERGH
50.897076,43.35408,HEIZEL
50.897102,43.3543,HEIZEL
50.89646,43.27959,KONINGBOUDEWIJN
50.861751,43.56097,WTC
50.789581,44.20431,HEILIGENBORRE
50.853235,45.01137,VIERHUISKENS
50.852788,43.871,DAILLY
50.880967,44.01719,SINT-VINCENTIUS
50.825801,45.07531,OPPEMSTRAAT
50.829596,45.13476,TERVURENSTATION
50.825702,45.0712,OPPEMSTRAAT
50.81753,44.82929,RAVENSTEIN
50.919529,44.06511,ENNEPETAL
50.91687,44.02257,TWEELEEUWENWEG
50.914183,43.9907,VTM
50.922736,44.13781,VLIERKENS
50.916906,44.02072,TWEELEEUWENWEG
50.79408,43.01838,DORENT
50.786863,42.96658,RUISBROEKCENTRUM
50.779679,42.86436,VOETBALCLUB
50.77068,42.78504,WATERBURY
50.765858,42.73708,LOTSTATION
50.784025,42.92617,SPORTCENTRUM
50.771319,42.79084,WATERBURY
50.786366,42.9607,RUISBROEKCENTRUM
50.784284,42.93069,SPORTCENTRUM
50.794407,43.02507,DORENT
50.912819,44.35513,KERKMACHELEN
50.908129,44.31667,RAEDEMAEKERS
50.902863,44.27623,KASTEELBEAULIEU
50.914276,44.35643,PELLENBERG
50.920249,44.26678,BLOKKEN
50.926373,44.23329,KERKVILVOORDE
50.926445,44.22916,KERKVILVOORDE
50.856356,44.50188,LENNEKEMARE
50.893058,44.22934,HAREN
50.826431,43.72295,FLAGEY
50.811688,43.54123,CHURCHILL
50.811841,43.54222,CHURCHILL
50.84476,44.17568,MEUDON
50.837483,44.06117,MONTGOMERY
50.816286,44.05107,REMISEDELTA
50.883722,44.12747,REMISEHAREN
50.819887,43.78374,REMISEELSENE
50.831547,44.34076,REMISEWOLUWE
50.848318,43.21951,REMISEMOLENBEEK
